sep=;
ACCELERATION X;ACCELERATION Y;ACCELERATION Z;LINEAR_ACCELERATION X;LINEAR_ACCELERATION Y;LINEAR_ACCELERATION Z;GRAVITY X;GRAVITY Y;GRAVITY Z;GYROSCOPE X;GYROSCOPE Y;GYROSCOPE Z;Data
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:33:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:33:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:34:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:34:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:35:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:35:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:36:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:36:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:37:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:37:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:38:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:38:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:39:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:39:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:40:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:40:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:41:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:41:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:42:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:42:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:43:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:43:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:44:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:44:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:45:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:45:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:46:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:46:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:47:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:47:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:48:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:48:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:49:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:49:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:50:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:50:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:51:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:51:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:52:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:52:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:53:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:53:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:54:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:54:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:55:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:55:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:56:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:56:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:57:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:57:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:58:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:58:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:59:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:36:59:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:00:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:00:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:01:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:01:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:02:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:02:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:03:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:03:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:04:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:04:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:05:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:05:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:06:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:06:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:07:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:07:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:08:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:08:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:09:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:09:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:10:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:10:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:11:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:11:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:12:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:12:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:13:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:13:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:14:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:14:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:15:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:15:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:16:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:16:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:17:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:17:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:18:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:18:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:19:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:19:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:20:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:20:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:21:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:21:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:22:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:22:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:23:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:23:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:24:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:24:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:25:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:25:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:26:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:26:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:27:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:27:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:28:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:28:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:29:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:29:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:30:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:30:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:31:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:31:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:32:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:32:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:33:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:33:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:34:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:34:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:35:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:35:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:36:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:36:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:37:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:37:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:38:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:38:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:39:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:39:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:40:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:40:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:41:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:41:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:42:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:42:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:43:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:43:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:44:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:44:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:45:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:45:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:46:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:46:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:47:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:47:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:48:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:48:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:49:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:49:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:50:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:50:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:51:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:51:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:52:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:52:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:53:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:53:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:54:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:54:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:55:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:55:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:56:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:56:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:57:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:57:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:58:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:58:500
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:59:300
0.006883;0.205452;9.83388;1.79939;6.1959;2.27928;-1.79251;-5.99044;7.5546;-0.005067;-0.005409;0.000979;2014-09-09 18:37:59:500
